data,temp_min,temp_max,vazamento,velocidade,rotacao,falha_hoje,falha_amanha
2012-02-21,12.2,23.8,0.0,37.0,1016.0,0.0,0.0
2012-02-22,24.9,33.7,0.0,37.0,1008.0,0.0,0.0
2012-02-23,18.9,31.6,14.6,30.0,1015.7,1.0,0.0
2012-02-24,19.1,33.8,0.0,56.0,1006.4,0.0,0.0
2012-02-25,24.7,33.5,0.2,31.0,1005.6,0.0,0.0
2012-02-26,21.8,33.0,0.0,50.0,1010.8,0.0,1.0
2012-02-27,25.6,35.3,0.0,48.0,1005.0,0.0,0.0
2012-02-28,20.5,33.6,0.0,35.0,1011.7,0.0,0.0
2012-02-29,11.8,18.8,0.0,41.0,1014.6,0.0,1.0
2012-03-01,20.6,31.2,0.0,24.0,1009.0,0.0,0.0
2012-03-02,17.0,25.8,36.6,48.0,1011.3,1.0,0.0
2012-03-03,17.2,26.5,3.8,39.0,1008.1,1.0,0.0
2012-03-05,17.0,27.1,7.8,35.0,1013.5,1.0,0.0
2012-03-06,14.7,36.7,0.0,69.0,1010.2,0.0,0.0
2012-03-07,10.2,18.7,0.0,63.0,1024.9,0.0,0.0
2012-03-08,14.7,22.4,17.4,46.0,1006.3,1.0,1.0
2012-03-09,18.4,39.4,0.0,56.0,1009.6,0.0,0.0
2012-03-10,8.9,20.6,0.0,31.0,1019.4,0.0,0.0
2012-03-11,20.0,25.6,0.0,40.15837531486146,1011.7,0.0,0.0
2012-03-12,19.8,25.2,0.0,37.0,1020.0,0.0,0.0
2012-03-13,8.5,17.9,0.4,30.0,1015.2351984635088,0.0,0.0
2012-03-14,20.8,25.9,2.8,48.0,1016.2,1.0,1.0
2012-03-16,22.3,28.8,0.0,54.0,1005.4,0.0,0.0
2012-03-17,11.0,29.2,0.0,39.0,1015.2351984635088,0.0,0.0
2012-03-18,16.1,20.5,1.2,52.0,1023.6,1.0,0.0
2012-03-19,9.4,23.7,0.0,33.0,1024.2,0.0,0.0
2012-03-20,17.7,24.9,4.8,35.0,1016.8,1.0,0.0
2012-03-21,18.9,20.1,0.0,72.0,1008.5,0.0,1.0
2012-03-22,8.2,22.1,0.0,28.0,1006.1,0.0,0.0
2012-03-23,11.1,17.7,1.8,63.0,1006.5,1.0,1.0
2012-03-25,15.8,26.0,0.0,35.0,1012.9,0.0,0.0
2012-03-26,2.6,13.6,0.2,24.0,1015.2351984635088,0.0,0.0
2012-03-27,15.5,25.4,0.0,24.0,1019.9,0.0,0.0
2012-03-28,15.2,30.9,0.0,37.0,1015.9,0.0,0.0
2012-03-29,9.7,24.3,0.0,54.0,1013.2,0.0,0.0
2012-03-30,14.2,28.2,0.0,50.0,1013.4,0.0,0.0
2012-04-01,11.7,28.0,0.0,39.0,1014.3,0.0,1.0
2012-04-02,22.7,32.0,2.8,39.0,1011.4,1.0,1.0
2012-04-03,16.6,25.7,0.4,37.0,1015.3,0.0,0.0
2012-04-04,6.9,25.1,0.0,24.0,1014.9,0.0,0.0
2012-04-05,15.4,25.6,0.0,28.0,1018.4,0.0,0.0
2012-04-06,18.8,22.9,13.4,50.0,1007.2,1.0,1.0
2012-04-07,4.7,24.0,0.0,43.0,1020.0,0.0,0.0
2012-04-08,15.7,30.9,0.0,41.0,1015.9,0.0,0.0
2012-04-09,7.5,14.2,1.0,61.0,1018.7,0.0,1.0
2012-04-10,13.2,34.0,0.0,40.15837531486146,1020.8,0.0,0.0
2012-04-11,8.5,20.4,0.0,24.0,1031.9,0.0,0.0
2012-04-12,2.0,14.0,0.2,28.0,1015.2351984635088,0.0,0.0
2012-04-13,8.9,26.2,0.0,24.0,1024.5,0.0,0.0
2012-04-14,18.0,22.3,0.0,39.0,1021.8,0.0,0.0
2012-04-15,17.2,23.8,14.4,24.0,1022.0,1.0,0.0
2012-04-16,11.9,21.4,0.0,28.0,1024.4,0.0,0.0
2012-04-17,4.7,11.2,0.0,50.0,1015.2351984635088,0.0,1.0
2012-04-18,17.7,26.6,0.0,26.0,1013.1,0.0,0.0
2012-04-19,17.1,29.6,0.0,28.0,1013.2,0.0,0.0
2012-04-20,14.7,31.7,0.0,31.0,1013.8,0.0,0.0
2012-04-21,11.8,28.7,0.0,28.0,1010.9,0.0,0.0
2012-04-22,13.0,30.2,0.0,30.0,1010.6,0.0,0.0
2012-04-23,10.8,18.5,6.0,20.0,1023.1,1.0,0.0
2012-04-24,1.6,16.0,5.0,43.0,1021.4,1.0,0.0
2012-04-25,18.3,30.2,0.0,30.0,1010.4,0.0,0.0
2012-04-26,10.8,17.3,1.2,30.0,1022.3,1.0,0.0
2012-04-27,10.8,22.6,0.0,31.0,1021.3,0.0,0.0
2012-04-28,20.4,31.3,0.0,35.0,1010.7,0.0,0.0
2012-04-29,14.7,22.3,63.0,48.0,1007.8,1.0,1.0
2012-04-30,9.1,23.3,0.0,30.0,1020.5,0.0,0.0
2012-05-01,10.1,22.7,0.0,20.0,1015.2351984635088,0.0,0.0
2012-05-02,4.3,7.4,2.6,35.0,1015.2351984635088,1.0,1.0
2012-05-03,16.8,25.2,1.0,31.0,1016.1,0.0,1.0
2012-05-04,18.6,20.6,6.4,17.0,1014.0,1.0,1.0
2012-05-05,17.5,29.1,0.0,35.0,1011.4,0.0,0.0
2012-05-06,6.5,21.2,0.0,9.0,1015.2351984635088,0.0,0.0
2012-05-07,-0.7,5.2,0.0,46.0,1015.2351984635088,0.0,0.0
2012-05-08,7.0,22.6,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2012-05-09,3.4,12.4,0.0,57.0,1015.2351984635088,0.0,0.0
2012-05-10,7.3,27.1,0.0,20.0,1019.0,0.0,0.0
2012-05-11,9.3,29.6,0.0,35.0,1016.4,0.0,0.0
2012-05-12,13.8,20.7,0.0,54.0,1014.1,0.0,0.0
2012-05-13,2.6,17.0,0.0,46.0,1020.4,0.0,0.0
2012-05-14,13.9,29.6,0.0,39.0,1014.9,0.0,0.0
2012-05-15,-4.9,15.8,0.0,28.0,1022.9,0.0,0.0
2012-05-16,12.0,23.3,0.0,41.0,1019.7,0.0,0.0
2012-05-17,4.8,15.1,0.0,19.0,1020.3,0.0,0.0
2012-05-18,3.2,17.4,0.0,30.0,1019.9,0.0,0.0
2012-05-19,9.9,14.4,0.8,41.0,1019.3,0.0,0.0
2012-05-20,3.4,18.5,0.0,26.0,1024.9,0.0,0.0
2012-05-21,2.1,21.3,0.0,41.0,1020.5,0.0,0.0
2012-05-22,14.7,20.2,2.2,33.0,1023.2,1.0,0.0
2012-05-23,-2.1,17.1,0.0,40.15837531486146,1019.6,0.0,0.0
2012-05-24,13.5,23.9,0.0,48.0,1020.2,0.0,0.0
2012-05-25,9.4,17.1,1.8,40.15837531486146,1015.2351984635088,1.0,0.0
2012-05-26,16.1,20.3,5.0,39.0,1016.3,1.0,0.0
2012-05-27,9.0,17.0,0.2,20.0,1015.2351984635088,0.0,0.0
2012-05-28,7.2,14.7,0.2,28.0,1030.9,0.0,1.0
2012-05-29,19.8,24.8,0.0,44.0,1011.1,0.0,0.0
2012-05-30,12.0,17.8,0.0,26.0,1033.1,0.0,0.0
2012-05-31,18.7,21.7,10.2,43.0,1016.5,1.0,1.0
2012-06-01,2.6,17.0,0.0,13.0,1026.8,0.0,0.0
2012-06-02,4.5,12.7,0.0,41.0,1020.3,0.0,1.0
2012-06-03,5.7,13.7,3.6,31.0,1012.6,1.0,0.0
2012-06-04,15.6,21.7,0.0,41.0,1017.4,0.0,0.0
2012-06-05,15.1,23.5,0.0,40.15837531486146,1015.4,0.0,0.0
2012-06-06,10.2,15.4,20.2,40.15837531486146,1017.8,1.0,1.0
2012-06-07,6.1,10.3,0.0,31.0,1026.4,0.0,0.0
2012-06-08,-0.9,13.8,0.0,31.0,1026.8,0.0,0.0
2012-06-09,8.0,11.9,1.4,11.0,1028.3,1.0,0.0
2012-06-10,5.9,12.9,0.0,26.0,1026.8,0.0,0.0
2012-06-11,8.8,13.5,6.6,22.0,1015.2351984635088,1.0,1.0
2012-06-12,8.3,20.1,0.0,44.0,1015.1,0.0,0.0
2012-06-13,2.1,15.7,0.0,26.0,1020.8,0.0,0.0
2012-06-14,8.9,15.4,0.0,65.0,1009.4,0.0,0.0
2012-06-15,5.2,11.8,2.4,39.0,1010.9,1.0,0.0
2012-06-16,11.7,22.9,0.0,35.0,1017.0,0.0,0.0
2012-06-17,15.2,27.7,0.0,39.0,1016.8,0.0,0.0
2012-06-18,4.7,19.4,0.2,19.0,1015.2351984635088,0.0,0.0
2012-06-19,5.0,12.7,0.2,46.0,1023.6,0.0,0.0
2012-06-20,1.6,11.3,0.0,83.0,1010.2,0.0,1.0
2012-06-21,5.9,9.8,6.8,56.0,1002.0,1.0,1.0
2012-06-22,7.7,11.0,5.2,43.0,1007.7,1.0,1.0
2012-06-23,-1.7,10.6,0.8,24.0,1025.3,0.0,0.0
2012-06-24,6.7,15.3,0.0,46.0,1027.5,0.0,0.0
2012-06-25,14.5,20.2,0.0,41.0,1024.6,0.0,0.0
2012-06-26,7.0,17.5,0.0,46.0,1015.2351984635088,0.0,0.0
2012-06-27,9.6,14.5,10.0,20.0,1029.5,1.0,0.0
2012-06-28,10.4,18.1,1.2,44.0,1021.9,1.0,1.0
2012-06-29,2.6,14.1,0.0,31.0,1011.6,0.0,0.0
2012-06-30,15.3,20.1,36.0,54.0,1009.3,1.0,1.0
2012-07-01,7.3,21.7,0.0,30.0,1013.2,0.0,0.0
2012-07-02,-1.7,14.6,0.0,43.0,1024.2,0.0,0.0
2012-07-03,3.0,17.0,0.0,33.0,1017.3,0.0,0.0
2012-07-04,-0.9,11.8,0.2,17.0,1027.9,0.0,0.0
2012-07-05,2.6,13.4,0.4,15.0,1035.7,0.0,0.0
2012-07-06,13.0,17.4,1.0,39.0,1016.7,0.0,1.0
2012-07-07,9.0,14.5,1.2,48.0,1030.5,1.0,0.0
2012-07-08,-2.1,5.6,0.6,28.0,1015.2351984635088,0.0,0.0
2012-07-09,6.0,14.6,0.2,37.0,1018.4,0.0,1.0
2012-07-10,8.4,18.0,0.0,44.0,1021.1,0.0,1.0
2012-07-11,10.2,20.6,5.4,31.0,1017.6,1.0,0.0
2012-07-12,20.2,26.1,2.8,28.0,1013.1,1.0,0.0
2012-07-13,7.0,14.9,2.2,20.0,1007.7,1.0,0.0
2012-07-14,9.4,14.2,0.0,43.0,1006.7,0.0,1.0
2012-07-15,10.9,18.6,0.5,22.0,1017.8,0.0,0.0
2012-07-16,16.8,21.3,1.0,35.0,1018.3,0.0,0.0
2012-07-17,9.1,16.4,0.2,65.0,1005.9,0.0,0.0
2012-07-18,4.8,12.9,4.8,31.0,1018.1,1.0,1.0
2012-07-19,4.1,15.0,0.2,39.0,1021.5,0.0,0.0
2012-07-20,8.3,15.9,1.6,17.0,1030.0,1.0,0.0
2012-07-21,12.7,22.0,0.0,22.0,1020.2,0.0,0.0
2012-07-22,8.0,18.5,0.0,43.0,1028.0,0.0,0.0
2012-07-23,0.5,14.2,0.0,17.0,1028.5,0.0,0.0
2012-07-24,10.5,14.4,6.6,37.0,1025.8,1.0,1.0
2012-07-25,10.5,17.7,0.0,41.0,1018.8,0.0,0.0
2012-07-26,5.3,16.3,1.2,44.0,1011.2,1.0,0.0
2012-07-27,7.9,17.5,0.0,46.0,1011.1,0.0,0.0
2012-07-28,8.5,13.8,3.0,46.0,1022.5,1.0,1.0
2012-07-29,7.0,17.0,0.0,39.0,1021.2,0.0,0.0
2012-07-30,-5.3,12.1,0.0,41.0,1024.6,0.0,0.0
2012-07-31,12.2,19.5,6.8,39.0,1012.4,1.0,1.0
2012-08-01,6.9,14.3,0.0,48.0,1019.5,0.0,0.0
2012-08-02,4.0,15.5,0.0,48.0,1015.8,0.0,0.0
2012-08-03,4.3,20.0,0.0,37.0,1018.4,0.0,0.0
2012-08-04,5.0,13.6,3.8,35.0,1012.7,1.0,1.0
2012-08-05,17.3,30.4,0.0,35.0,1012.7,0.0,0.0
2012-08-06,5.9,13.1,3.6,37.0,1021.3,1.0,0.0
2012-08-07,1.2,18.0,0.0,46.0,1018.1,0.0,0.0
2012-08-08,7.5,9.4,0.0,89.0,1013.0,0.0,1.0
2012-08-09,18.4,32.2,0.0,35.0,1012.5,0.0,0.0
2012-08-10,-0.5,15.4,1.0,46.0,1022.9,0.0,0.0
2012-08-11,1.4,13.9,0.0,52.0,1023.7,0.0,0.0
2012-08-12,6.2,15.1,0.6,24.0,1028.4,0.0,0.0
2012-08-13,0.0,14.2,0.2,41.0,1018.7,0.0,1.0
2012-08-14,-4.2,13.5,0.0,26.0,1018.2,0.0,0.0
2012-08-15,2.4,15.3,0.0,35.0,1015.1,0.0,0.0
2012-08-16,5.4,13.1,3.8,52.0,1001.6,1.0,1.0
2012-08-17,0.7,9.6,3.2,65.0,1003.8,1.0,1.0
2012-08-18,8.4,18.5,0.0,61.0,1006.6,0.0,0.0
2012-08-19,7.7,16.0,0.6,26.0,1023.2,0.0,0.0
2012-08-20,4.8,17.8,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2012-08-21,10.6,21.7,0.0,41.0,1016.1,0.0,0.0
2012-08-22,10.8,21.0,0.0,50.0,1000.4,0.0,0.0
2012-08-23,8.8,10.8,3.0,41.0,998.2,1.0,1.0
2012-08-24,8.5,20.4,0.0,28.0,1020.3,0.0,0.0
2012-08-25,5.6,12.4,0.6,43.0,1015.7,0.0,0.0
2012-08-26,8.3,20.9,0.0,33.0,1016.9,0.0,0.0
2012-08-27,0.2,18.6,0.0,33.0,1021.3,0.0,0.0
2012-08-28,0.0,6.9,0.0,50.0,1015.2351984635088,0.0,0.0
2012-08-30,5.6,16.6,0.0,54.0,1023.0,0.0,0.0
2012-08-31,9.3,17.8,0.0,76.0,1013.8,0.0,0.0
2012-09-01,13.0,21.2,0.0,44.0,1015.2351984635088,0.0,0.0
2012-09-02,4.1,18.3,0.2,46.0,1017.7,0.0,0.0
2012-09-03,-4.2,20.1,0.0,41.0,1019.9,0.0,0.0
2012-09-04,4.6,32.5,0.0,33.0,1011.4,0.0,0.0
2012-09-05,-1.8,22.7,0.0,80.0,1007.2,0.0,1.0
2012-09-06,14.6,27.3,0.0,33.0,1014.8,0.0,0.0
2012-09-07,7.5,15.2,7.4,76.0,1020.2,1.0,0.0
2012-09-08,5.8,11.0,1.8,54.0,1018.6,1.0,1.0
2012-09-09,8.8,29.3,0.0,41.0,1014.5,0.0,0.0
2012-09-10,0.9,15.6,0.4,28.0,1021.5,0.0,0.0
2012-09-11,19.3,28.7,0.0,50.0,1017.1,0.0,0.0
2012-09-12,13.1,32.5,0.0,65.0,1013.0,0.0,0.0
2012-09-13,5.2,14.3,1.8,46.0,1018.7,1.0,0.0
2012-09-14,13.4,19.2,0.0,59.0,1015.1,0.0,1.0
2012-09-15,1.8,20.7,0.0,28.0,1023.0,0.0,0.0
2012-09-16,4.5,14.1,0.0,43.0,1013.3,0.0,0.0
2012-09-17,12.8,17.9,0.0,37.0,1016.6,0.0,1.0
2012-09-18,12.4,20.6,0.0,37.0,1013.8,0.0,1.0
2012-09-19,6.8,26.2,0.0,26.0,1014.0,0.0,0.0
2012-09-20,18.7,31.5,0.0,33.0,1012.9,0.0,0.0
2012-09-21,13.4,22.0,0.0,40.15837531486146,997.7,0.0,1.0
2012-09-22,5.6,20.7,0.4,44.0,1009.9,0.0,1.0
2012-09-23,7.7,14.5,0.2,52.0,1008.4,0.0,1.0
2012-09-24,13.4,24.4,0.0,48.0,1010.6,0.0,0.0
2012-09-25,15.6,20.0,3.0,33.0,1012.3,1.0,0.0
2012-09-26,7.0,21.5,0.0,96.0,1011.3,0.0,0.0
2012-09-27,10.7,14.9,12.0,61.0,1013.7,1.0,1.0
2012-09-28,16.1,22.3,0.0,115.0,1008.9,0.0,0.0
2012-09-29,3.2,20.4,0.0,35.0,1020.9,0.0,0.0
2012-09-30,7.3,14.1,3.4,50.0,1025.0,1.0,1.0
2012-10-01,5.5,22.1,0.0,31.0,1029.7,0.0,0.0
2012-10-02,13.0,21.5,0.0,46.0,1028.6,0.0,0.0
2012-10-03,5.5,30.1,0.0,48.0,1014.8,0.0,0.0
2012-10-04,13.7,26.5,0.0,46.0,1019.0,0.0,0.0
2012-10-05,8.3,18.1,0.0,31.0,1011.5,0.0,0.0
2012-10-06,15.6,18.3,0.0,48.0,1014.6,0.0,1.0
2012-10-07,19.4,31.0,0.0,72.0,1008.1,0.0,0.0
2012-10-08,15.0,38.6,0.0,33.0,1008.0,0.0,0.0
2012-10-09,9.4,18.9,0.0,43.0,1010.9,0.0,1.0
2012-10-10,-0.5,12.5,4.2,39.0,1009.0,1.0,1.0
2012-10-11,7.2,14.2,3.4,39.0,1016.9,1.0,0.0
2012-10-12,14.1,20.6,13.4,80.0,1012.6,1.0,0.0
2012-10-13,8.7,18.3,4.4,33.0,1019.5,1.0,0.0
2012-10-14,8.9,21.0,0.0,37.0,1023.0,0.0,1.0
2012-10-15,12.8,18.4,0.6,40.15837531486146,1019.9,0.0,0.0
2012-10-16,13.9,26.2,0.0,28.0,1020.4,0.0,0.0
2012-10-17,9.8,14.9,1.8,46.0,1021.7,1.0,0.0
2012-10-18,3.5,25.2,0.0,26.0,1016.8,0.0,0.0
2012-10-19,9.1,24.2,0.2,46.0,1010.2,0.0,0.0
2012-10-20,9.3,21.1,0.2,37.0,1018.5,0.0,0.0
2012-10-21,6.5,19.7,0.0,52.0,1016.0,0.0,0.0
2012-10-22,4.8,18.9,0.0,33.0,1023.5,0.0,0.0
2012-10-23,3.5,22.7,0.0,50.0,1021.8,0.0,0.0
2012-10-24,12.6,23.4,0.0,52.0,1018.3,0.0,0.0
2012-10-25,10.3,34.4,0.0,52.0,1015.2351984635088,0.0,0.0
2012-10-26,8.3,15.5,0.0,54.0,1012.6,0.0,1.0
2012-10-27,10.3,24.1,0.0,33.0,1015.2351984635088,0.0,0.0
2012-10-28,15.5,21.5,0.0,48.0,1013.9,0.0,0.0
2012-10-29,13.4,23.9,0.8,37.0,1009.5,0.0,0.0
2012-10-30,13.3,30.4,0.0,28.0,1013.5,0.0,0.0
2012-10-31,10.3,24.8,0.0,30.0,1008.1,0.0,1.0
2012-11-01,9.3,13.9,3.6,61.0,1018.5,1.0,0.0
2012-11-02,14.0,21.9,3.6,30.0,1010.9,1.0,1.0
2012-11-03,22.1,31.2,0.0,37.0,1010.4,0.0,0.0
2012-11-04,13.8,27.7,0.0,48.0,1016.4,0.0,0.0
2012-11-05,23.5,32.7,0.0,37.0,1011.3,0.0,1.0
2012-11-06,14.9,23.0,1.4,43.0,1009.9,1.0,0.0
2012-11-07,18.4,23.7,0.0,43.0,1010.3,0.0,1.0
2012-11-08,11.5,18.7,0.0,37.0,1009.2,0.0,1.0
2012-11-09,14.7,20.2,0.2,41.0,1022.1,0.0,0.0
2012-11-10,6.9,18.8,0.2,31.0,1025.0,0.0,0.0
2012-11-11,5.8,27.5,0.0,61.0,1020.0,0.0,0.0
2012-11-12,23.0,30.3,5.0,54.0,1014.0,1.0,1.0
2012-11-13,7.7,23.5,0.0,46.0,1020.8,0.0,0.0
2012-11-14,7.8,25.8,0.0,31.0,1014.2,0.0,0.0
2012-11-15,7.9,23.0,0.0,33.0,1019.9,0.0,0.0
2012-11-16,9.0,23.9,0.0,39.0,1018.2,0.0,0.0
2012-11-17,18.1,35.5,0.0,50.0,1007.4,0.0,0.0
2012-11-18,16.5,36.0,0.0,46.0,1008.3,0.0,0.0
2012-11-19,9.4,27.9,0.0,35.0,1016.2,0.0,0.0
2012-11-20,18.5,24.1,62.2,22.0,1012.9,1.0,0.0
2012-11-21,8.3,29.8,0.0,33.0,1011.4,0.0,0.0
2012-11-22,14.1,28.3,0.0,35.0,1008.4,0.0,0.0
2012-11-23,8.3,28.2,0.0,28.0,1015.0,0.0,0.0
2012-11-24,8.9,29.9,0.0,39.0,1013.2,0.0,0.0
2012-11-25,13.7,21.1,0.0,35.0,1018.5,0.0,0.0
2012-11-26,18.9,22.8,0.0,30.0,1014.2,0.0,0.0
2012-11-27,17.1,21.4,0.0,33.0,1020.2,0.0,0.0
2012-11-28,14.2,22.0,4.0,98.0,996.2,1.0,1.0
2012-11-29,19.5,37.4,0.0,37.0,1011.7,0.0,0.0
2012-11-30,16.0,26.7,0.4,30.0,1009.6,0.0,0.0
2013-01-01,22.8,32.6,28.6,41.0,1008.7,1.0,0.0
2013-01-02,21.2,31.1,0.0,57.0,1008.7,0.0,0.0
2013-01-03,9.4,23.4,0.0,31.0,1015.2351984635088,0.0,0.0
2013-01-04,26.5,42.1,0.0,44.0,1006.2,0.0,0.0
2013-01-05,14.7,38.0,0.0,30.0,1012.8,0.0,0.0
2013-01-06,23.9,32.3,1.8,54.0,1008.5,1.0,1.0
2013-01-07,15.1,35.8,0.8,39.0,1015.6,0.0,0.0
2013-01-08,14.1,33.9,0.0,61.0,997.5,0.0,0.0
2013-01-09,18.7,24.4,0.0,43.0,1008.8,0.0,0.0
2013-01-10,17.8,25.6,0.0,39.0,1009.7,0.0,0.0
2013-01-12,15.6,26.5,0.0,35.0,1013.3,0.0,0.0
2013-01-13,20.9,25.3,0.0,63.0,1007.9,0.0,1.0
2013-01-14,4.5,24.5,0.0,43.0,1019.8,0.0,0.0
2013-01-15,7.2,25.8,0.0,30.0,1015.4,0.0,0.0
2013-01-16,13.4,31.1,0.0,37.0,1011.4,0.0,0.0
2013-01-17,17.3,23.8,0.0,33.0,1010.8,0.0,0.0
2013-01-18,22.7,46.4,0.0,87.0,997.5,0.0,1.0
2013-01-19,26.1,29.7,0.0,41.0,1008.7,0.0,0.0
2013-01-20,17.1,23.3,0.0,40.15837531486146,1010.9,0.0,0.0
2013-01-21,17.1,25.7,0.0,39.0,1007.9,0.0,0.0
2013-01-22,18.0,36.1,0.0,48.0,1008.3,0.0,0.0
2013-01-23,17.0,32.7,0.0,33.0,1013.2,0.0,0.0
2013-01-24,20.6,41.8,0.0,37.0,1002.2,0.0,0.0
2013-01-25,14.5,22.3,0.8,61.0,1015.5,0.0,0.0
2013-01-26,15.5,29.7,0.0,61.0,1013.4,0.0,0.0
2013-01-27,17.0,29.7,65.2,35.0,1005.6,1.0,0.0
2013-01-28,25.6,37.1,3.4,52.0,1000.4,1.0,1.0
2013-01-29,19.4,26.3,104.6,63.0,1005.0,1.0,0.0
2013-01-30,19.7,22.9,6.4,28.0,1014.5,1.0,0.0
2013-01-31,14.9,36.3,0.0,48.0,1010.1,0.0,1.0
2013-03-01,20.0,33.8,0.0,35.0,1004.5,0.0,0.0
2013-03-02,17.7,23.5,13.6,61.0,1020.9,1.0,1.0
2013-03-03,15.6,24.0,7.6,39.0,1020.6,1.0,1.0
2013-03-04,19.2,32.5,0.0,41.0,1012.8,0.0,0.0
2013-03-05,20.5,26.8,0.2,35.0,1020.0,0.0,0.0
2013-03-06,15.2,36.9,0.0,31.0,1012.3,0.0,0.0
2013-03-07,18.3,31.1,0.0,33.0,1013.5,0.0,0.0
2013-03-08,13.2,23.5,0.0,43.0,1017.8,0.0,0.0
2013-03-09,19.8,26.7,5.0,41.0,1016.2,1.0,1.0
2013-03-10,12.3,21.8,0.0,26.0,1015.2351984635088,0.0,0.0
2013-03-11,20.4,26.2,18.0,44.0,1009.6,1.0,0.0
2013-03-12,16.4,39.6,0.0,50.0,1008.3,0.0,0.0
2013-03-13,13.9,30.0,0.0,26.0,1010.0,0.0,0.0
2013-03-15,14.5,23.2,0.0,44.0,1014.6,0.0,0.0
2013-03-16,12.9,22.8,0.0,44.0,1011.1,0.0,1.0
2013-03-17,19.3,33.0,0.0,46.0,1013.9,0.0,0.0
2013-03-18,6.7,23.5,0.0,48.0,1022.6,0.0,0.0
2013-03-19,13.9,22.3,0.0,26.0,1023.2,0.0,0.0
2013-03-20,17.6,23.2,0.0,54.0,1015.2351984635088,0.0,0.0
2013-03-21,23.7,31.1,0.6,35.0,1008.9,0.0,1.0
2013-03-22,25.0,32.2,5.2,52.0,1011.9,1.0,1.0
2013-03-23,12.7,25.0,0.8,48.0,1014.1,0.0,0.0
2013-03-24,19.8,26.3,0.0,39.0,1011.3,0.0,0.0
2013-03-25,14.7,23.7,0.0,33.0,1004.6,0.0,1.0
2013-03-26,12.6,20.4,24.6,48.0,1012.6,1.0,0.0
2013-03-27,18.3,32.3,0.0,22.0,1014.9,0.0,0.0
2013-03-28,18.9,30.4,0.0,37.0,1015.5,0.0,0.0
2013-03-29,17.9,22.8,7.0,40.15837531486146,1015.2351984635088,1.0,0.0
2013-03-30,9.0,19.4,0.0,41.0,1015.6,0.0,1.0
2013-04-01,6.7,19.3,0.0,28.0,1017.3,0.0,0.0
2013-04-02,12.2,16.3,1.4,52.0,1011.3,1.0,0.0
2013-04-03,10.7,29.3,0.0,41.0,1014.3,0.0,0.0
2013-04-04,16.3,24.3,15.8,43.0,1024.5,1.0,1.0
2013-04-05,19.3,29.1,0.0,35.0,1015.8,0.0,0.0
2013-04-06,13.6,25.4,0.0,31.0,1022.9,0.0,0.0
2013-04-07,15.1,21.7,0.2,35.0,1018.8,0.0,0.0
2013-04-08,17.2,32.3,0.0,43.0,1015.8,0.0,0.0
2013-04-09,11.7,23.7,0.0,24.0,1023.4,0.0,0.0
2013-04-10,18.2,21.6,3.4,40.15837531486146,1018.0,1.0,0.0
2013-04-11,16.0,32.3,0.0,31.0,1018.1,0.0,0.0
2013-04-12,7.0,28.8,0.0,26.0,1017.4,0.0,0.0
2013-04-13,15.9,26.5,0.0,43.0,1016.1,0.0,0.0
2013-04-14,15.3,25.7,0.0,35.0,1015.2351984635088,0.0,0.0
2013-04-15,7.7,14.8,0.0,35.0,1013.4,0.0,0.0
2013-04-16,5.7,19.2,0.2,31.0,1016.2,0.0,0.0
2013-04-17,13.8,21.1,0.0,37.0,1014.1,0.0,1.0
2013-04-18,4.1,11.4,0.2,28.0,1015.2351984635088,0.0,0.0
2013-04-19,2.2,18.5,0.0,41.0,1024.0,0.0,0.0
2013-04-20,5.6,17.8,0.0,44.0,1019.1,0.0,0.0
2013-04-21,10.3,22.1,0.0,39.0,1011.4,0.0,0.0
2013-04-22,13.9,24.7,0.2,41.0,1006.9,0.0,0.0
2013-04-23,10.0,15.6,0.6,54.0,1006.9,0.0,0.0
2013-04-24,9.6,23.2,0.0,35.0,1015.9,0.0,0.0
2013-04-25,5.7,20.5,0.0,31.0,1021.4,0.0,0.0
2013-04-26,4.7,26.3,0.0,30.0,1020.5,0.0,0.0
2013-04-27,11.0,28.4,0.0,43.0,1015.8,0.0,0.0
2013-04-28,5.8,13.2,0.2,69.0,1015.2351984635088,0.0,0.0
2013-04-29,12.2,24.3,0.2,24.0,1018.9,0.0,0.0
2013-04-30,10.4,24.6,0.0,46.0,1015.8,0.0,0.0
2013-05-01,14.7,27.1,0.0,33.0,1015.7,0.0,0.0
2013-05-02,-0.1,18.0,0.6,26.0,1024.1,0.0,0.0
2013-05-03,0.8,18.9,0.0,37.0,1018.8,0.0,0.0
2013-05-04,6.4,15.2,4.2,41.0,1026.6,1.0,0.0
2013-05-05,14.1,21.8,0.0,35.0,1020.0,0.0,0.0
2013-05-06,4.4,14.8,0.0,26.0,1026.7,0.0,0.0
2013-05-07,13.1,24.8,0.0,39.0,1003.2,0.0,1.0
2013-05-08,6.5,22.7,0.2,26.0,1025.9,0.0,0.0
2013-05-09,14.6,26.2,0.0,48.0,1026.9,0.0,0.0
2013-05-10,19.4,27.5,0.0,43.0,1016.3,0.0,0.0
2013-05-11,1.0,23.1,0.0,33.0,1027.1,0.0,0.0
2013-05-12,16.6,19.5,0.0,48.0,1021.2,0.0,1.0
2013-05-13,10.5,16.3,13.0,33.0,1008.0,1.0,1.0
2013-05-14,23.7,33.3,0.0,41.0,1007.5,0.0,0.0
